oneid,choice,profit,ave_other,size,whichgroup,round,rematching,time
98185,9,0,15,3,3,11,randomly,2021-03-19 11:53:15
98185,5,5,13,3,3,12,randomly,2021-03-19 11:55:15
98185,3,3,4.5,3,3,13,randomly,2021-03-19 11:57:18
98185,7,0,10.5,3,1,14,randomly,2021-03-19 11:59:13
98185,6,0,13.5,3,4,15,randomly,2021-03-19 12:01:12
98185,10,10,9.5,3,3,16,randomly,2021-03-19 12:03:14
98185,8,0,9.5,3,4,17,randomly,2021-03-19 12:05:10
98185,5,5,13.5,3,2,18,randomly,2021-03-19 12:07:13
98185,8,0,16,3,4,19,randomly,2021-03-19 12:09:17
98185,9,0,-1,1,6,20,randomly,2021-03-19 12:11:11
98200,15,NULL,NULL,NULL,1,1,assortatively,2021-03-19 11:31:42
98200,15,0,15,3,7,2,assortatively,2021-03-19 11:35:30
98200,15,0,15,3,7,3,assortatively,2021-03-19 11:37:34
98200,10,10,12.5,3,7,4,assortatively,2021-03-19 11:39:41
98200,10,0,8,3,3,5,assortatively,2021-03-19 11:41:24
98200,6,6,10,3,4,6,assortatively,2021-03-19 11:43:49
98200,10,0,6,3,1,7,assortatively,2021-03-19 11:45:17
98200,10,0,10.5,3,3,8,assortatively,2021-03-19 11:47:31
98200,10,10,10,3,4,9,assortatively,2021-03-19 11:49:25
98200,10,10,10.5,3,4,10,assortatively,2021-03-19 11:51:21
98200,10,10,10,3,4,11,assortatively,2021-03-19 11:53:29
98200,15,0,9.5,3,4,12,assortatively,2021-03-19 11:55:31
98200,10,0,18,3,5,13,assortatively,2021-03-19 11:57:41
98200,10,0,11,3,3,14,assortatively,2021-03-19 11:59:24
98200,5,0,8,3,2,15,assortatively,2021-03-19 12:01:20
98200,5,5,2,3,0,16,assortatively,2021-03-19 12:03:19
98200,5,5,7.5,3,1,17,assortatively,2021-03-19 12:05:18
98200,10,0,4,3,0,18,assortatively,2021-03-19 12:07:34
98200,10,0,12.5,3,3,19,assortatively,2021-03-19 12:09:40
98200,9,0,9,3,4,20,assortatively,2021-03-19 12:11:56
98696,5,NULL,NULL,NULL,6,1,assortatively,2021-03-19 11:30:16
98696,6,0,3,3,2,2,assortatively,2021-03-19 11:35:21
98696,3,0,7.5,3,2,3,assortatively,2021-03-19 11:37:43
98696,3,3,6,3,0,4,assortatively,2021-03-19 11:39:42
98696,4,4,4.5,3,1,5,assortatively,2021-03-19 11:41:39
98696,6,0,15,3,0,6,assortatively,2021-03-19 11:43:55
98696,6,0,8,3,1,7,assortatively,2021-03-19 11:45:31
98696,6,6,8.5,3,0,8,assortatively,2021-03-19 11:47:18
98696,6,6,6.5,3,1,9,assortatively,2021-03-19 11:49:49
98696,10,0,8.5,3,1,10,assortatively,2021-03-19 11:52:01
98696,10,10,10,3,4,11,assortatively,2021-03-19 11:53:17
98696,10,0,12,3,4,12,assortatively,2021-03-19 11:55:24
98696,10,0,8,3,3,13,assortatively,2021-03-19 11:57:21
98696,12,0,10,3,3,14,assortatively,2021-03-19 11:59:50
98696,12,12,6,3,5,15,assortatively,2021-03-19 12:01:24
98696,12,12,10,3,4,16,assortatively,2021-03-19 12:03:24
98696,14,14,15.5,3,5,17,assortatively,2021-03-19 12:05:23
98696,12,0,10,3,5,18,assortatively,2021-03-19 12:07:19
98696,15,15,10,3,5,19,assortatively,2021-03-19 12:09:42
98696,12,12,20,3,5,20,assortatively,2021-03-19 12:11:36
99237,15,NULL,NULL,NULL,2,1,randomly,2021-03-19 11:32:04
99237,13,13,14,3,3,2,randomly,2021-03-19 11:35:41
99237,20,20,14,3,0,3,randomly,2021-03-19 11:37:29
99237,25,0,9,3,2,4,randomly,2021-03-19 11:40:25
99237,20,20,7,3,4,5,randomly,2021-03-19 11:41:35
99237,19,0,16.5,3,4,6,randomly,2021-03-19 11:43:37
99237,14,0,16.5,3,3,7,randomly,2021-03-19 11:45:44
99237,10,0,15,3,5,8,randomly,2021-03-19 11:47:31
99237,9,0,20,3,3,9,randomly,2021-03-19 11:49:16
99237,10,10,-1,1,6,10,randomly,2021-03-19 11:52:00
99237,10,0,14.5,3,3,11,randomly,2021-03-19 11:53:43
99237,7,0,19,3,1,12,randomly,2021-03-19 11:55:57
99237,7,7,13.5,3,1,13,randomly,2021-03-19 11:57:38
99237,9,0,16,3,2,14,randomly,2021-03-19 11:59:28
99237,10,0,10.5,3,0,15,randomly,2021-03-19 12:02:20
99237,5,5,12,3,3,16,randomly,2021-03-19 12:04:11
99237,10,10,16,3,1,17,randomly,2021-03-19 12:05:40
99237,10,10,3,3,5,18,randomly,2021-03-19 12:07:44
99237,10,10,12,3,5,19,randomly,2021-03-19 12:09:47
99237,10,0,12,3,3,20,randomly,2021-03-19 12:11:19
99864,10,NULL,NULL,NULL,1,1,not,2021-03-19 11:33:01
99864,15,0,-1,1,10,2,not,2021-03-19 11:35:23
99864,9,9,-1,1,10,3,not,2021-03-19 11:37:48
99864,11,0,-1,1,10,4,not,2021-03-19 11:39:50
99864,5,5,-1,1,10,5,not,2021-03-19 11:41:42
99864,14,0,-1,1,10,6,not,2021-03-19 11:44:12
99864,9,0,-1,1,10,7,not,2021-03-19 11:45:26
99864,6,6,-1,1,10,8,not,2021-03-19 11:47:58
99864,5,5,-1,1,10,9,not,2021-03-19 11:50:16
99864,8,8,-1,1,10,10,not,2021-03-19 11:51:25
99864,15,0,-1,1,10,11,not,2021-03-19 11:53:24
99864,10,10,-1,1,10,12,not,2021-03-19 11:55:44
99864,5,5,-1,1,10,13,not,2021-03-19 11:57:43
99864,9,0,-1,1,10,14,not,2021-03-19 12:01:03
99864,10,0,-1,1,10,15,not,2021-03-19 12:01:24
99864,8,8,-1,1,10,16,not,2021-03-19 12:03:21
99864,8,8,-1,1,10,17,not,2021-03-19 12:05:54
99864,11,11,-1,1,10,18,not,2021-03-19 12:07:50
99864,8,0,-1,1,10,19,not,2021-03-19 12:09:21
99864,15,0,-1,1,10,20,not,2021-03-19 12:11:31
