oneid,choice,profit,ave_other,size,whichgroup,round,rematching,time
63525,18,0,12.5,3,4,6,assortatively,2021-03-19 12:43:35
63525,14,14,5.5,3,4,7,assortatively,2021-03-19 12:45:19
63525,16,0,12.5,3,4,8,assortatively,2021-03-19 12:47:20
63525,14,14,16.5,3,4,9,assortatively,2021-03-19 12:49:19
63525,14,0,10.5,3,2,10,assortatively,2021-03-19 12:51:31
63525,14,0,20,3,3,11,assortatively,2021-03-19 12:53:15
63525,12,12,11,3,3,12,assortatively,2021-03-19 12:55:33
63525,13,0,8.5,3,3,13,assortatively,2021-03-19 12:57:16
63525,13,13,7.5,3,2,14,assortatively,2021-03-19 12:59:22
63525,13,NULL,NULL,NULL,3,15,assortatively,2021-03-19 13:01:23
63842,6,NULL,NULL,NULL,4,1,not,2021-03-19 12:31:09
63842,6,6,11,3,5,2,not,2021-03-19 12:35:17
63842,10,0,17.5,3,5,3,not,2021-03-19 12:37:25
63842,6,0,6.5,3,5,4,not,2021-03-19 12:39:32
63842,6,6,1.5,3,5,5,not,2021-03-19 12:41:35
63842,7,0,10,3,5,6,not,2021-03-19 12:43:22
63842,7,0,5,3,5,7,not,2021-03-19 12:45:22
63842,7,7,3.5,3,5,8,not,2021-03-19 12:47:53
63842,7,7,5,2,5,9,not,2021-03-19 12:49:57
63842,7,7,5,2,5,10,not,2021-03-19 12:51:37
63842,7,7,7,2,5,11,not,2021-03-19 12:53:42
63842,10,0,15,2,5,12,not,2021-03-19 12:55:44
63842,7,7,8,2,5,13,not,2021-03-19 12:57:19
63842,7,0,8,2,5,14,not,2021-03-19 12:59:24
63842,7,7,7,2,5,15,not,2021-03-19 13:01:16
63842,7,7,8,2,5,16,not,2021-03-19 13:03:53
63842,7,7,8,2,5,17,not,2021-03-19 13:05:38
63842,7,7,8,2,5,18,not,2021-03-19 13:07:48
63842,7,7,8,2,5,19,not,2021-03-19 13:09:23
63842,7,7,8,2,5,20,not,2021-03-19 13:11:17
64545,10,NULL,NULL,NULL,3,1,assortatively,2021-03-19 12:30:09
64545,15,0,10,3,2,2,assortatively,2021-03-19 12:35:17
64545,25,0,13.5,3,4,3,assortatively,2021-03-19 12:37:18
64545,30,0,17.5,3,5,4,assortatively,2021-03-19 12:39:15
64545,12,0,30,2,5,5,assortatively,2021-03-19 12:41:13
64545,15,0,14,3,4,6,assortatively,2021-03-19 12:43:16
64545,10,0,13.5,3,3,7,assortatively,2021-03-19 12:45:12
64545,8,0,7.5,3,3,8,assortatively,2021-03-19 12:47:16
64545,19,0,7,3,2,9,assortatively,2021-03-19 12:49:14
64545,30,0,25,3,3,10,assortatively,2021-03-19 12:51:12
64545,21,21,10,2,5,11,assortatively,2021-03-19 12:53:11
64545,22,0,22.5,3,4,12,assortatively,2021-03-19 12:55:16
64545,28,0,17.5,3,4,13,assortatively,2021-03-19 12:57:17
64545,23,0,27.5,3,4,14,assortatively,2021-03-19 12:59:12
64545,14,0,3,3,4,15,assortatively,2021-03-19 13:01:13
64545,10,0,21,2,4,16,assortatively,2021-03-19 13:03:11
64545,5,5,10,3,2,17,assortatively,2021-03-19 13:05:15
64545,4,0,5.5,3,1,18,assortatively,2021-03-19 13:07:15
64545,7,7,2,3,1,19,assortatively,2021-03-19 13:09:12
64545,8,8,7,3,2,20,assortatively,2021-03-19 13:11:11
66036,10,NULL,NULL,NULL,1,1,assortatively,2021-03-19 12:30:58
66036,10,0,12.5,3,2,2,assortatively,2021-03-19 12:35:47
66036,15,0,5,3,1,3,assortatively,2021-03-19 12:37:55
66036,3,0,13,3,4,4,assortatively,2021-03-19 12:40:51
66036,30,30,5.5,3,1,5,assortatively,2021-03-19 12:41:55
66036,30,0,30,2,5,6,assortatively,2021-03-19 12:43:56
66036,1,0,30,2,5,7,assortatively,2021-03-19 12:46:00
66036,1,1,8,3,0,8,assortatively,2021-03-19 12:47:49
66036,20,0,20,3,0,9,assortatively,2021-03-19 12:49:56
66036,1,1,9.5,3,4,10,assortatively,2021-03-19 12:51:33
66036,1,1,12,3,0,11,assortatively,2021-03-19 12:53:51
66036,1,0,7.5,3,0,12,assortatively,2021-03-19 12:55:29
66036,30,0,5,3,0,13,assortatively,2021-03-19 12:57:32
66036,15,0,30,2,5,14,assortatively,2021-03-19 12:59:36
66036,1,0,9.5,3,4,15,assortatively,2021-03-19 13:01:28
66036,21,0,1.5,3,0,16,assortatively,2021-03-19 13:03:45
66036,25,0,24,3,4,17,assortatively,2021-03-19 13:05:46
66036,25,0,28,3,4,18,assortatively,2021-03-19 13:07:32
66036,20,0,20,3,3,19,assortatively,2021-03-19 13:09:40
66036,20,0,22.5,3,4,20,assortatively,2021-03-19 13:11:23
67593,10,NULL,NULL,NULL,6,1,assortatively,2021-03-19 12:30:39
67593,20,0,7.5,3,1,2,assortatively,2021-03-19 12:35:46
67593,10,0,17,3,5,3,assortatively,2021-03-19 12:38:22
67593,20,0,11,3,2,4,assortatively,2021-03-19 12:39:50
67593,4,4,9.5,3,4,5,assortatively,2021-03-19 12:41:48
67593,12,12,6.5,3,1,6,assortatively,2021-03-19 12:44:06
67593,15,0,11,3,3,7,assortatively,2021-03-19 12:45:44
67593,11,0,15,3,4,8,assortatively,2021-03-19 12:47:42
67593,18,18,12,3,3,9,assortatively,2021-03-19 12:49:39
67593,20,0,30,3,3,10,assortatively,2021-03-19 12:51:26
67593,20,0,20,3,4,11,assortatively,2021-03-19 12:53:27
67593,30,0,18.5,3,4,12,assortatively,2021-03-19 12:55:33
67593,23,0,30,2,5,13,assortatively,2021-03-19 12:57:52
67593,30,0,24,3,4,14,assortatively,2021-03-19 12:59:32
67593,30,0,30,2,5,15,assortatively,2021-03-19 13:01:24
67593,22,0,30,2,5,16,assortatively,2021-03-19 13:03:29
67593,30,0,21.5,3,4,17,assortatively,2021-03-19 13:05:29
67593,30,0,-1,1,5,18,assortatively,2021-03-19 13:07:50
67593,30,0,-1,1,5,19,assortatively,2021-03-19 13:09:29
67593,12,12,-1,1,5,20,assortatively,2021-03-19 13:11:27
70682,20,NULL,NULL,NULL,0,1,assortatively,2021-03-19 12:31:09
70682,20,20,13.5,3,5,2,assortatively,2021-03-19 12:35:39
70682,20,0,12,3,5,3,assortatively,2021-03-19 12:37:32
70682,5,0,30,3,5,4,assortatively,2021-03-19 12:39:36
70682,4,4,18.5,3,1,5,assortatively,2021-03-19 12:42:12
70682,4,4,3.5,3,0,6,assortatively,2021-03-19 12:43:50
70682,5,5,15,3,0,7,assortatively,2021-03-19 12:45:25
70682,20,20,4.5,3,1,8,assortatively,2021-03-19 12:47:20
70682,20,20,13.5,3,4,9,assortatively,2021-03-19 12:49:25
70682,30,0,25,3,3,10,assortatively,2021-03-19 12:51:28
70682,10,10,21,2,5,11,assortatively,2021-03-19 12:53:27
70682,20,0,6.5,3,1,12,assortatively,2021-03-19 12:55:18
70682,10,0,26.5,3,4,13,assortatively,2021-03-19 12:57:23
70682,5,5,11.5,3,2,14,assortatively,2021-03-19 12:59:31
70682,10,0,5.5,3,0,15,assortatively,2021-03-19 13:01:20
70682,10,10,15,3,3,16,assortatively,2021-03-19 13:03:20
70682,15,15,5,3,2,17,assortatively,2021-03-19 13:05:19
70682,20,20,5.5,3,2,18,assortatively,2021-03-19 13:07:22
70682,25,0,17.5,3,3,19,assortatively,2021-03-19 13:09:17
70682,20,0,22.5,3,4,20,assortatively,2021-03-19 13:11:23
75577,15,NULL,NULL,NULL,4,1,not,2021-03-19 12:33:37
75577,10,10,9,3,5,2,not,2021-03-19 12:35:45
75577,15,0,15,3,5,3,not,2021-03-19 12:38:22
75577,5,0,7,3,5,4,not,2021-03-19 12:39:43
75577,0,0,4.5,3,5,5,not,2021-03-19 12:41:22
75577,15,0,6,3,5,6,not,2021-03-19 12:44:57
75577,5,0,6,3,5,7,not,2021-03-19 12:45:22
75577,2,NULL,NULL,NULL,5,8,not,2021-03-19 12:48:17
75578,20,NULL,NULL,NULL,4,1,assortatively,2021-03-19 12:30:22
75578,12,12,17.5,3,5,2,assortatively,2021-03-19 12:35:21
75578,30,0,13.5,3,3,3,assortatively,2021-03-19 12:37:47
75578,30,0,17.5,3,5,4,assortatively,2021-03-19 12:39:28
75578,30,0,12,2,5,5,assortatively,2021-03-19 12:41:17
75578,30,0,30,2,5,6,assortatively,2021-03-19 12:43:22
75578,30,0,1,2,5,7,assortatively,2021-03-19 12:45:24
75578,30,0,25,2,5,8,assortatively,2021-03-19 12:47:26
75578,25,0,5,2,5,9,assortatively,2021-03-19 12:49:23
75578,30,0,10,2,5,10,assortatively,2021-03-19 12:51:33
75578,30,0,15,3,4,11,assortatively,2021-03-19 12:53:25
75578,30,0,10,2,5,12,assortatively,2021-03-19 12:55:14
75578,30,0,23,2,5,13,assortatively,2021-03-19 12:57:23
75578,30,0,15,2,5,14,assortatively,2021-03-19 12:59:24
75578,30,0,30,2,5,15,assortatively,2021-03-19 13:01:35
75578,30,0,22,2,5,16,assortatively,2021-03-19 13:03:24
75578,30,0,-1,1,5,17,assortatively,2021-03-19 13:05:41
75578,30,0,25.5,3,4,18,assortatively,2021-03-19 13:07:15
75578,20,0,23.5,3,4,19,assortatively,2021-03-19 13:09:18
75578,30,0,22.5,3,3,20,assortatively,2021-03-19 13:11:21
80621,10,NULL,NULL,NULL,5,1,not,2021-03-19 12:30:27
80621,12,12,8,3,5,2,not,2021-03-19 12:35:23
80621,20,0,12.5,3,5,3,not,2021-03-19 12:37:24
80621,8,0,5.5,3,5,4,not,2021-03-19 12:39:28
80621,3,3,3,3,5,5,not,2021-03-19 12:41:25
80621,5,0,11,3,5,6,not,2021-03-19 12:43:54
80621,5,0,6,3,5,7,not,2021-03-19 12:45:27
80621,5,5,4.5,3,5,8,not,2021-03-19 12:47:48
80621,5,5,7,2,5,9,not,2021-03-19 12:49:24
80621,5,5,7,2,5,10,not,2021-03-19 12:51:27
80621,7,7,7,2,5,11,not,2021-03-19 12:54:09
80621,15,0,10,2,5,12,not,2021-03-19 12:55:28
80621,8,8,7,2,5,13,not,2021-03-19 12:57:31
80621,8,0,7,2,5,14,not,2021-03-19 12:59:15
80621,7,7,7,2,5,15,not,2021-03-19 13:01:18
80621,8,8,7,2,5,16,not,2021-03-19 13:03:16
80621,8,8,7,2,5,17,not,2021-03-19 13:05:27
80621,8,8,7,2,5,18,not,2021-03-19 13:07:27
80621,8,8,7,2,5,19,not,2021-03-19 13:09:31
80621,8,8,7,2,5,20,not,2021-03-19 13:11:18
90437,3,NULL,NULL,NULL,3,1,randomly,2021-03-19 12:31:09
90437,5,5,9,3,3,2,randomly,2021-03-19 12:35:15
90437,5,0,25,3,2,3,randomly,2021-03-19 12:37:36
90437,10,10,7.5,3,3,4,randomly,2021-03-19 12:39:25
90437,5,5,7,3,4,5,randomly,2021-03-19 12:42:03
90437,9,9,8,3,3,6,randomly,2021-03-19 12:43:44
90437,20,0,18,3,3,7,randomly,2021-03-19 12:45:25
90437,9,9,11,3,1,8,randomly,2021-03-19 12:47:38
90437,9,9,12.5,3,3,9,randomly,2021-03-19 12:49:41
90437,10,10,6.5,3,5,10,randomly,2021-03-19 12:51:28
90437,3,3,4,3,0,11,randomly,2021-03-19 12:53:27
90437,10,10,5.5,3,3,12,randomly,2021-03-19 12:55:53
90437,13,13,8.5,3,1,13,randomly,2021-03-19 12:57:30
90437,3,3,12.5,3,2,14,randomly,2021-03-19 12:59:23
90437,9,0,4.5,3,4,15,randomly,2021-03-19 13:01:24
90437,10,10,13.5,3,3,16,randomly,2021-03-19 13:03:16
90437,10,10,21,3,1,17,randomly,2021-03-19 13:05:16
90437,10,0,5.5,3,4,18,randomly,2021-03-19 13:07:27
90437,9,9,12.5,3,0,19,randomly,2021-03-19 13:09:35
90437,12,0,16,3,2,20,randomly,2021-03-19 13:11:17
94738,4,NULL,NULL,NULL,6,1,not,2021-03-19 12:30:16
94738,3,3,-1,1,6,2,not,2021-03-19 12:35:39
94738,1,1,-1,1,6,3,not,2021-03-19 12:37:25
94738,12,12,-1,1,6,4,not,2021-03-19 12:39:39
94738,1,1,-1,1,6,5,not,2021-03-19 12:41:28
94738,1,1,-1,1,6,6,not,2021-03-19 12:43:21
94738,2,2,-1,1,6,7,not,2021-03-19 12:45:17
94738,30,0,-1,1,6,8,not,2021-03-19 12:47:25
94738,16,0,-1,1,6,9,not,2021-03-19 12:49:24
94738,18,0,-1,1,6,10,not,2021-03-19 12:51:30
94738,6,0,-1,1,6,11,not,2021-03-19 12:53:24
94738,8,8,-1,1,6,12,not,2021-03-19 12:55:28
94738,4,4,-1,1,6,13,not,2021-03-19 12:57:24
94738,12,12,-1,1,6,14,not,2021-03-19 12:59:45
94738,1,1,-1,1,6,15,not,2021-03-19 13:01:17
94738,5,5,-1,1,6,16,not,2021-03-19 13:03:26
94738,9,0,-1,1,6,17,not,2021-03-19 13:05:36
94738,9,9,-1,1,6,18,not,2021-03-19 13:07:19
94738,7,7,-1,1,6,19,not,2021-03-19 13:09:29
94738,12,0,-1,1,6,20,not,2021-03-19 13:11:28
